zil-app  | 
zil-app                 | 2026-05-05T00:14:18.112Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1256 sumNanos=195939547386 avgNanos=156002824
zil-app                 | 2026-05-05T00:14:18.116Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2356 sumNanos=395509792647 avgNanos=167873426
zil-app                 | 2026-05-05T00:14:18.116Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2356 sumNanos=395480713940 avgNanos=167861084
zil-app                 | 2026-05-05T00:14:18.117Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2353 sumNanos=385499174439 avgNanos=163833053
zil-app                 | 2026-05-05T00:14:18.117Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2353 sumNanos=385469605225 avgNanos=163820486
zil-app                 | 2026-05-05T00:14:23.118Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=403 sumNanos=63577905635 avgNanos=157761552
zil-app                 | 2026-05-05T00:14:23.118Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=403 sumNanos=63576972880 avgNanos=157759237
zil-app                 | 2026-05-05T00:14:23.118Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=407 sumNanos=65661540788 avgNanos=161330567
zil-app                 | 2026-05-05T00:14:23.118Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=407 sumNanos=65660498426 avgNanos=161328005
zil-app                 | 2026-05-05T00:14:23.119Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1231 sumNanos=197668734411 avgNanos=160575738
zil-app                 | 2026-05-05T00:14:23.119Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1231 sumNanos=197656919004 avgNanos=160566140
zil-app                 | 2026-05-05T00:14:23.119Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1234 sumNanos=197798412705 avgNanos=160290447
zil-app                 | 2026-05-05T00:14:23.119Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1234 sumNanos=197792793172 avgNanos=160285893
zil-app                 | 2026-05-05T00:14:23.121Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2375 sumNanos=393966784214 avgNanos=165880751
zil-app                 | 2026-05-05T00:14:23.123Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2375 sumNanos=393940969134 avgNanos=165869881
zil-app                 | 2026-05-05T00:14:23.123Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2377 sumNanos=386813845389 avgNanos=162731950
zil-app                 | 2026-05-05T00:14:23.124Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2377 sumNanos=386784404119 avgNanos=162719564
zil-app                 | 2026-05-05T00:14:28.125Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=395 sumNanos=65169775855 avgNanos=164986774
zil-app                 | 2026-05-05T00:14:28.125Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=395 sumNanos=65168784854 avgNanos=164984265
zil-app                 | 2026-05-05T00:14:28.125Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=392 sumNanos=63226942340 avgNanos=161293220
zil-app                 | 2026-05-05T00:14:28.125Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=392 sumNanos=63219162987 avgNanos=161273374
zil-app                 | 2026-05-05T00:14:28.126Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1211 sumNanos=196393054487 avgNanos=162174281
zil-app                 | 2026-05-05T00:14:28.126Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1211 sumNanos=196381296660 avgNanos=162164571
zil-app                 | 2026-05-05T00:14:28.127Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1209 sumNanos=193053842593 avgNanos=159680597
zil-app                 | 2026-05-05T00:14:28.127Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1209 sumNanos=193042170070 avgNanos=159670942
zil-app                 | 2026-05-05T00:14:28.128Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2408 sumNanos=395437384211 avgNanos=164218182
zil-app                 | 2026-05-05T00:14:28.128Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2408 sumNanos=395412589402 avgNanos=164207885
zil-app                 | 2026-05-05T00:14:28.128Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2403 sumNanos=385832945710 avgNanos=160563023
zil-app                 | 2026-05-05T00:14:28.128Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2403 sumNanos=385813525923 avgNanos=160554942
zil-app                 | 2026-05-05T00:14:33.134Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=387 sumNanos=64942133805 avgNanos=167809131
zil-app                 | 2026-05-05T00:14:33.145Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=387 sumNanos=64935225544 avgNanos=167791280
zil-app                 | 2026-05-05T00:14:33.145Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=383 sumNanos=61501449791 avgNanos=160578197
zil-app                 | 2026-05-05T00:14:33.145Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=383 sumNanos=61493801530 avgNanos=160558228
zil-app                 | 2026-05-05T00:14:33.145Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1201 sumNanos=194569640317 avgNanos=162006361
zil-app                 | 2026-05-05T00:14:33.146Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1201 sumNanos=194555774658 avgNanos=161994816
zil-app                 | 2026-05-05T00:14:33.148Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1200 sumNanos=191163697587 avgNanos=159303081
zil-app                 | 2026-05-05T00:14:33.148Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1200 sumNanos=191152044955 avgNanos=159293370
zil-app                 | 2026-05-05T00:14:33.149Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2413 sumNanos=393679840050 avgNanos=163149540
zil-app                 | 2026-05-05T00:14:33.149Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2413 sumNanos=393653759513 avgNanos=163138731
zil-app                 | 2026-05-05T00:14:33.149Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2410 sumNanos=385574231966 avgNanos=159989307
zil-app                 | 2026-05-05T00:14:33.149Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2410 sumNanos=385555759105 avgNanos=159981642
zil-app                 | 2026-05-05T00:14:38.151Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=400 sumNanos=66901180275 avgNanos=167252950
zil-app                 | 2026-05-05T00:14:38.213Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=400 sumNanos=66894213992 avgNanos=167235534
zil-app                 | 2026-05-05T00:14:38.232Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=400 sumNanos=64338604658 avgNanos=160846511
zil-app                 | 2026-05-05T00:14:38.232Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=400 sumNanos=64334789871 avgNanos=160836974
zil-app                 | 2026-05-05T00:14:38.232Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1230 sumNanos=197981676995 avgNanos=160960713
zil-app                 | 2026-05-05T00:14:38.232Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1230 sumNanos=197972335520 avgNanos=160953118
zil-app                 | 2026-05-05T00:14:38.232Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1225 sumNanos=194241949013 avgNanos=158564856
zil-app                 | 2026-05-05T00:14:38.232Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1225 sumNanos=194227333031 avgNanos=158552924
zil-app                 | 2026-05-05T00:14:38.232Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2441 sumNanos=396219602997 avgNanos=162318559
zil-app                 | 2026-05-05T00:14:38.232Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2441 sumNanos=396196461478 avgNanos=162309078
zil-app                 | 2026-05-05T00:14:38.232Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2441 sumNanos=387787808693 avgNanos=158864321
zil-app                 | 2026-05-05T00:14:38.232Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2441 sumNanos=387767110582 avgNanos=158855842
zil-app                 | 2026-05-05T00:14:43.233Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=426 sumNanos=67830993179 avgNanos=159227683
zil-app                 | 2026-05-05T00:14:43.233Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=426 sumNanos=67830013021 avgNanos=159225382
zil-app                 | 2026-05-05T00:14:43.233Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=426 sumNanos=65884577947 avgNanos=154658633
zil-app                 | 2026-05-05T00:14:43.233Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=426 sumNanos=65880832675 avgNanos=154649841
zil-app                 | 2026-05-05T00:14:43.233Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1216 sumNanos=196596858213 avgNanos=161675047
zil-app                 | 2026-05-05T00:14:43.233Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1216 sumNanos=196588037577 avgNanos=161667794
zil-app                 | 2026-05-05T00:14:43.233Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1214 sumNanos=192829936627 avgNanos=158838498
zil-app                 | 2026-05-05T00:14:43.234Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1214 sumNanos=192817503578 avgNanos=158828256
zil-app                 | 2026-05-05T00:14:43.238Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2461 sumNanos=397610231378 avgNanos=161564498
zil-app                 | 2026-05-05T00:14:43.238Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2461 sumNanos=397587900393 avgNanos=161555424
zil-app                 | 2026-05-05T00:14:43.239Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2457 sumNanos=388956777081 avgNanos=158305566
zil-app                 | 2026-05-05T00:14:43.239Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2457 sumNanos=388937420288 avgNanos=158297688
zil-app                 | 2026-05-05T00:14:48.240Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=419 sumNanos=66233622099 avgNanos=158075470
zil-app                 | 2026-05-05T00:14:48.242Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=419 sumNanos=66232856810 avgNanos=158073643
zil-app                 | 2026-05-05T00:14:48.243Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=421 sumNanos=67190947158 avgNanos=159598449
zil-app                 | 2026-05-05T00:14:48.245Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=421 sumNanos=67189971454 avgNanos=159596131
zil-app                 | 2026-05-05T00:14:48.245Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1212 sumNanos=198182117062 avgNanos=163516598
zil-app                 | 2026-05-05T00:14:48.245Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1212 sumNanos=198173401221 avgNanos=163509406
zil-app                 | 2026-05-05T00:14:48.246Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1211 sumNanos=194731948937 avgNanos=160802600
zil-app                 | 2026-05-05T00:14:48.246Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1211 sumNanos=194719384210 avgNanos=160792224
zil-app                 | 2026-05-05T00:14:48.247Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2470 sumNanos=395293720363 avgNanos=160037943
zil-app                 | 2026-05-05T00:14:48.247Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2470 sumNanos=395272293606 avgNanos=160029268
zil-app                 | 2026-05-05T00:14:48.248Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2469 sumNanos=390789021492 avgNanos=158278259
zil-app                 | 2026-05-05T00:14:48.248Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2469 sumNanos=390770715958 avgNanos=158270844
zil-app                 | 2026-05-05T00:14:53.317Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=411 sumNanos=70971599183 avgNanos=172680289
zil-app                 | 2026-05-05T00:14:53.317Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=411 sumNanos=70970818860 avgNanos=172678391
zil-app                 | 2026-05-05T00:14:53.317Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=407 sumNanos=67262484458 avgNanos=165264089
zil-app                 | 2026-05-05T00:14:53.317Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=407 sumNanos=67261475580 avgNanos=165261610
zil-app                 | 2026-05-05T00:14:53.317Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1219 sumNanos=202596302610 avgNanos=166198771
zil-app                 | 2026-05-05T00:14:53.317Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1219 sumNanos=202587643209 avgNanos=166191667
zil-app                 | 2026-05-05T00:14:53.317Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1218 sumNanos=194759891858 avgNanos=159901389
zil-app                 | 2026-05-05T00:14:53.317Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1218 sumNanos=194747486158 avgNanos=159891203
zil-app                 | 2026-05-05T00:14:53.317Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2453 sumNanos=400784117806 avgNanos=163385290
zil-app                 | 2026-05-05T00:14:53.318Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2453 sumNanos=400763636626 avgNanos=163376941
zil-app                 | 2026-05-05T00:14:53.320Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2449 sumNanos=392297753730 avgNanos=160186914
zil-app                 | 2026-05-05T00:14:53.321Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2449 sumNanos=392279758486 avgNanos=160179566
zil-app                 | 2026-05-05T00:14:58.322Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=409 sumNanos=73329308139 avgNanos=179289261
zil-app                 | 2026-05-05T00:14:58.322Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=409 sumNanos=73328259342 avgNanos=179286697
zil-app                 | 2026-05-05T00:14:58.322Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=406 sumNanos=63269003434 avgNanos=155834983
zil-app                 | 2026-05-05T00:14:58.322Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=406 sumNanos=63267267461 avgNanos=155830708
zil-app                 | 2026-05-05T00:14:58.323Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1229 sumNanos=206528662654 avgNanos=168046104
zil-app                 | 2026-05-05T00:14:58.323Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1229 sumNanos=206519883445 avgNanos=168038961
zil-app                 | 2026-05-05T00:14:58.323Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1227 sumNanos=195085926869 avgNanos=158994235
zil-app                 | 2026-05-05T00:14:58.323Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1227 sumNanos=195079402877 avgNanos=158988918
zil-app                 | 2026-05-05T00:14:58.324Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2438 sumNanos=402539014536 avgNanos=165110342
zil-app                 | 2026-05-05T00:14:58.325Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2438 sumNanos=402518483303 avgNanos=165101920
zil-app                 | 2026-05-05T00:14:58.325Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2435 sumNanos=387892567993 avgNanos=159298795
zil-app                 | 2026-05-05T00:14:58.325Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2435 sumNanos=387874374568 avgNanos=159291324
zil-app                 | 2026-05-05T00:15:03.326Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=422 sumNanos=68307749618 avgNanos=161866705
zil-app                 | 2026-05-05T00:15:03.329Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=422 sumNanos=68306474807 avgNanos=161863684
zil-app                 | 2026-05-05T00:15:03.331Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=418 sumNanos=62706323018 avgNanos=150015126
zil-app                 | 2026-05-05T00:15:03.331Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=418 sumNanos=62704574238 avgNanos=150010943
zil-app                 | 2026-05-05T00:15:03.332Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1258 sumNanos=206790634140 avgNanos=164380472
zil-app                 | 2026-05-05T00:15:03.332Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1258 sumNanos=206787601463 avgNanos=164378061
zil-app                 | 2026-05-05T00:15:03.332Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1251 sumNanos=195480388439 avgNanos=156259303
zil-app                 | 2026-05-05T00:15:03.332Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1251 sumNanos=195473890295 avgNanos=156254108
zil-app                 | 2026-05-05T00:15:03.333Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2458 sumNanos=401290402169 avgNanos=163258910
zil-app                 | 2026-05-05T00:15:03.333Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2458 sumNanos=401273504755 avgNanos=163252036
zil-app                 | 2026-05-05T00:15:03.333Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2452 sumNanos=386835886866 avgNanos=157763412
zil-app                 | 2026-05-05T00:15:03.333Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2452 sumNanos=386817728759 avgNanos=157756006
zil-app                 | 2026-05-05T00:15:08.334Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=413 sumNanos=63163612013 avgNanos=152938527
zil-app                 | 2026-05-05T00:15:08.335Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=413 sumNanos=63162572018 avgNanos=152936009
zil-app                 | 2026-05-05T00:15:08.335Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=414 sumNanos=63525013371 avgNanos=153442061
zil-app                 | 2026-05-05T00:15:08.335Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=414 sumNanos=63518199338 avgNanos=153425602
zil-app                 | 2026-05-05T00:15:08.336Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1240 sumNanos=202422438916 avgNanos=163243902
zil-app                 | 2026-05-05T00:15:08.336Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1240 sumNanos=202419586401 avgNanos=163241601
zil-app                 | 2026-05-05T00:15:08.336Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1240 sumNanos=193831516965 avgNanos=156315739
zil-app                 | 2026-05-05T00:15:08.336Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1240 sumNanos=193821991825 avgNanos=156308057
zil-app                 | 2026-05-05T00:15:08.337Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2463 sumNanos=399367961259 avgNanos=162146959
zil-app                 | 2026-05-05T00:15:08.337Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2463 sumNanos=399355787047 avgNanos=162142016
zil-app                 | 2026-05-05T00:15:08.337Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.CarController.getCars count=2464 sumNanos=388058191945 avgNanos=157491149
zil-app                 | 2026-05-05T00:15:08.337Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.car.findAll count=2464 sumNanos=388034058675 avgNanos=157481354
zil-app                 | 2026-05-05T00:15:13.348Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=430 sumNanos=60780129337 avgNanos=141349137
zil-app                 | 2026-05-05T00:15:13.349Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=430 sumNanos=60779251202 avgNanos=141347095
zil-app                 | 2026-05-05T00:15:13.349Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.CarController.getCars count=439 sumNanos=65707936131 avgNanos=149676392
zil-app                 | 2026-05-05T00:15:13.349Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.car.findAll count=439 sumNanos=65700728627 avgNanos=149659974
zil-app                 | 2026-05-05T00:15:13.349Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=1260 sumNanos=199427751400 avgNanos=158275993
zil-app                 | 2026-05-05T00:15:13.349Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=1260 sumNanos=199424825671 avgNanos=158273671
zil-app                 | 2026-05-05T00:15:13.349Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.CarController.getCars count=1265 sumNanos=195699730146 avgNanos=154703343
zil-app                 | 2026-05-05T00:15:13.349Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.car.findAll count=1265 sumNanos=195689761987 avgNanos=154695464
zil-app                 | 2026-05-05T00:15:13.349Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2475 sumNanos=396012162461 avgNanos=160004914
