zil-app  | 
zil-additional-service  | 2026-05-06T18:32:39.436Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=119 sumNanos=5189540276 avgNanos=43609582
zil-additional-service  | 2026-05-06T18:32:39.436Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=378 sumNanos=666762 avgNanos=1763
zil-additional-service  | 2026-05-06T18:32:39.436Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=378 sumNanos=17141452315 avgNanos=45347757
zil-additional-service  | 2026-05-06T18:32:39.436Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=378 sumNanos=17130867152 avgNanos=45319754
zil-additional-service  | 2026-05-06T18:32:39.437Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=401 sumNanos=747911 avgNanos=1865
zil-additional-service  | 2026-05-06T18:32:39.437Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=401 sumNanos=22367693097 avgNanos=55779783
zil-additional-service  | 2026-05-06T18:32:39.437Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=1 sumNanos=2571291234 avgNanos=2571291234
zil-additional-service  | 2026-05-06T18:32:39.437Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=401 sumNanos=19531696792 avgNanos=48707473
zil-additional-service  | 2026-05-06T18:32:39.437Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=199756542 avgNanos=199756542
zil-additional-service  | 2026-05-06T18:32:44.438Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=104 sumNanos=145817 avgNanos=1402
zil-additional-service  | 2026-05-06T18:32:44.438Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=104 sumNanos=4551614194 avgNanos=43765521
zil-additional-service  | 2026-05-06T18:32:44.438Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=104 sumNanos=4549474226 avgNanos=43744944
zil-additional-service  | 2026-05-06T18:32:44.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=358 sumNanos=585069 avgNanos=1634
zil-additional-service  | 2026-05-06T18:32:44.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=358 sumNanos=15768961135 avgNanos=44047377
zil-additional-service  | 2026-05-06T18:32:44.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=358 sumNanos=15760050679 avgNanos=44022487
zil-additional-service  | 2026-05-06T18:32:44.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=447 sumNanos=790185 avgNanos=1767
zil-additional-service  | 2026-05-06T18:32:44.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=447 sumNanos=24368924737 avgNanos=54516610
zil-additional-service  | 2026-05-06T18:32:44.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=1 sumNanos=2571291234 avgNanos=2571291234
zil-additional-service  | 2026-05-06T18:32:44.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=447 sumNanos=21532024608 avgNanos=48170077
zil-additional-service  | 2026-05-06T18:32:44.440Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=199756542 avgNanos=199756542
zil-additional-service  | 2026-05-06T18:32:49.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=48848
zil-additional-service  | 2026-05-06T18:32:49.356Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T18:32:49.441Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=102 sumNanos=88631 avgNanos=868
zil-additional-service  | 2026-05-06T18:32:49.441Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=102 sumNanos=4441576608 avgNanos=43544868
zil-additional-service  | 2026-05-06T18:32:49.442Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=102 sumNanos=4439561139 avgNanos=43525109
zil-additional-service  | 2026-05-06T18:32:49.442Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=349 sumNanos=518140 avgNanos=1484
zil-additional-service  | 2026-05-06T18:32:49.442Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=349 sumNanos=15309378446 avgNanos=43866413
zil-additional-service  | 2026-05-06T18:32:49.442Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=349 sumNanos=15302183335 avgNanos=43845797
zil-additional-service  | 2026-05-06T18:32:49.443Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=503 sumNanos=836542 avgNanos=1663
zil-additional-service  | 2026-05-06T18:32:49.443Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=503 sumNanos=26809269705 avgNanos=53298746
zil-additional-service  | 2026-05-06T18:32:49.443Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=1 sumNanos=2571291234 avgNanos=2571291234
zil-additional-service  | 2026-05-06T18:32:49.443Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=503 sumNanos=23971257931 avgNanos=47656576
zil-additional-service  | 2026-05-06T18:32:49.443Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=199756542 avgNanos=199756542
zil-additional-service  | 2026-05-06T18:32:54.444Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=116 sumNanos=97574 avgNanos=841
zil-additional-service  | 2026-05-06T18:32:54.444Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=116 sumNanos=5142678413 avgNanos=44333434
zil-additional-service  | 2026-05-06T18:32:54.444Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=116 sumNanos=5140180948 avgNanos=44311904
zil-additional-service  | 2026-05-06T18:32:54.444Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=343 sumNanos=453414 avgNanos=1321
zil-additional-service  | 2026-05-06T18:32:54.445Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=343 sumNanos=15109703388 avgNanos=44051613
zil-additional-service  | 2026-05-06T18:32:54.445Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=343 sumNanos=15102514390 avgNanos=44030654
zil-additional-service  | 2026-05-06T18:32:54.445Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=563 sumNanos=887759 avgNanos=1576
zil-additional-service  | 2026-05-06T18:32:54.445Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=563 sumNanos=29511603150 avgNanos=52418478
zil-additional-service  | 2026-05-06T18:32:54.446Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=1 sumNanos=2571291234 avgNanos=2571291234
zil-additional-service  | 2026-05-06T18:32:54.446Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=563 sumNanos=26672205556 avgNanos=47375143
zil-additional-service  | 2026-05-06T18:32:54.446Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=199756542 avgNanos=199756542
zil-additional-service  | 2026-05-06T18:32:59.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=48848
zil-additional-service  | 2026-05-06T18:32:59.356Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T18:32:59.447Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=113 sumNanos=95571 avgNanos=845
zil-additional-service  | 2026-05-06T18:32:59.447Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=113 sumNanos=5046598619 avgNanos=44660164
zil-additional-service  | 2026-05-06T18:32:59.447Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=113 sumNanos=5043973719 avgNanos=44636935
zil-additional-service  | 2026-05-06T18:32:59.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=334 sumNanos=391975 avgNanos=1173
zil-additional-service  | 2026-05-06T18:32:59.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=334 sumNanos=14680072226 avgNanos=43952312
zil-additional-service  | 2026-05-06T18:32:59.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=334 sumNanos=14673075134 avgNanos=43931362
zil-additional-service  | 2026-05-06T18:32:59.449Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=616 sumNanos=932113 avgNanos=1513
zil-additional-service  | 2026-05-06T18:32:59.449Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=616 sumNanos=31855868324 avgNanos=51714071
zil-additional-service  | 2026-05-06T18:32:59.449Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=1 sumNanos=2571291234 avgNanos=2571291234
zil-additional-service  | 2026-05-06T18:32:59.449Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=616 sumNanos=29015231650 avgNanos=47102648
zil-additional-service  | 2026-05-06T18:32:59.449Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=199756542 avgNanos=199756542
zil-additional-service  | 2026-05-06T18:33:04.451Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=109 sumNanos=107199 avgNanos=983
zil-additional-service  | 2026-05-06T18:33:04.451Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=109 sumNanos=4723374292 avgNanos=43333709
zil-additional-service  | 2026-05-06T18:33:04.451Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=109 sumNanos=4720753335 avgNanos=43309663
zil-additional-service  | 2026-05-06T18:33:04.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=329 sumNanos=350590 avgNanos=1065
zil-additional-service  | 2026-05-06T18:33:04.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=329 sumNanos=14417666899 avgNanos=43822695
zil-additional-service  | 2026-05-06T18:33:04.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=329 sumNanos=14410408509 avgNanos=43800633
zil-additional-service  | 2026-05-06T18:33:04.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.stats count=672 sumNanos=994958 avgNanos=1480
zil-additional-service  | 2026-05-06T18:33:04.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.stats count=672 sumNanos=34234977442 avgNanos=50944906
zil-additional-service  | 2026-05-06T18:33:04.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.clients count=1 sumNanos=2571291234 avgNanos=2571291234
zil-additional-service  | 2026-05-06T18:33:04.452Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=672 sumNanos=31392958891 avgNanos=46715712
zil-additional-service  | 2026-05-06T18:33:04.453Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1 sumNanos=199756542 avgNanos=199756542
zil-additional-service  | 2026-05-06T18:33:09.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.ClientCacheService  : [client-cache-statistics] Client cache size=48848
zil-app                 | 2026-05-06T18:33:55.729Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=147 sumNanos=5689938654 avgNanos=38707065
zil-app                 | 2026-05-06T18:33:55.729Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=147 sumNanos=5685630390 avgNanos=38677757
zil-app                 | 2026-05-06T18:33:55.729Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=412 sumNanos=15441592763 avgNanos=37479594
zil-app                 | 2026-05-06T18:33:55.729Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=412 sumNanos=15436252678 avgNanos=37466632
zil-app                 | 2026-05-06T18:33:55.729Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=773 sumNanos=28757324140 avgNanos=37202230
zil-app                 | 2026-05-06T18:33:55.729Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=773 sumNanos=28750020739 avgNanos=37192782
zil-app                 | 2026-05-06T18:34:00.730Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=148 sumNanos=5574933771 avgNanos=37668471
zil-app                 | 2026-05-06T18:34:00.731Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=148 sumNanos=5570636893 avgNanos=37639438
zil-app                 | 2026-05-06T18:34:00.732Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=422 sumNanos=15706302173 avgNanos=37218725
zil-app                 | 2026-05-06T18:34:00.732Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=422 sumNanos=15700975812 avgNanos=37206103
zil-app                 | 2026-05-06T18:34:00.732Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=786 sumNanos=29150369304 avgNanos=37086983
zil-app                 | 2026-05-06T18:34:00.732Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=786 sumNanos=29143166910 avgNanos=37077820
zil-app                 | 2026-05-06T18:34:05.732Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=122 sumNanos=4606965424 avgNanos=37762011
zil-app                 | 2026-05-06T18:34:05.732Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=122 sumNanos=4606501443 avgNanos=37758208
zil-app                 | 2026-05-06T18:34:05.733Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=409 sumNanos=15352353731 avgNanos=37536317
zil-app                 | 2026-05-06T18:34:05.733Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=409 sumNanos=15347062189 avgNanos=37523379
zil-app                 | 2026-05-06T18:34:05.733Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=780 sumNanos=29042199658 avgNanos=37233589
zil-app                 | 2026-05-06T18:34:05.733Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=780 sumNanos=29035164890 avgNanos=37224570
zil-app                 | 2026-05-06T18:34:10.733Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=123 sumNanos=4787532912 avgNanos=38923031
zil-app                 | 2026-05-06T18:34:10.734Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=123 sumNanos=4786997190 avgNanos=38918676
zil-app                 | 2026-05-06T18:34:10.734Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=411 sumNanos=15674413196 avgNanos=38137258
zil-app                 | 2026-05-06T18:34:10.734Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=411 sumNanos=15669061875 avgNanos=38124238
zil-app                 | 2026-05-06T18:34:10.734Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=789 sumNanos=29540641203 avgNanos=37440609
zil-app                 | 2026-05-06T18:34:10.734Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=789 sumNanos=29533606054 avgNanos=37431693
zil-app                 | 2026-05-06T18:34:15.735Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=142 sumNanos=5500111191 avgNanos=38733177
zil-app                 | 2026-05-06T18:34:15.735Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=142 sumNanos=5499531585 avgNanos=38729095
zil-app                 | 2026-05-06T18:34:15.735Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=411 sumNanos=15797015269 avgNanos=38435560
zil-app                 | 2026-05-06T18:34:15.735Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=411 sumNanos=15791663418 avgNanos=38422538
zil-app                 | 2026-05-06T18:34:15.735Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=800 sumNanos=30095227529 avgNanos=37619034
zil-app                 | 2026-05-06T18:34:15.735Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=800 sumNanos=30088307343 avgNanos=37610384
zil-app                 | 2026-05-06T18:34:20.736Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=130 sumNanos=5032503872 avgNanos=38711568
zil-app                 | 2026-05-06T18:34:20.736Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=130 sumNanos=5032032289 avgNanos=38707940
zil-app                 | 2026-05-06T18:34:20.736Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=401 sumNanos=15394970555 avgNanos=38391447
zil-app                 | 2026-05-06T18:34:20.736Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=401 sumNanos=15389666372 avgNanos=38378220
zil-app                 | 2026-05-06T18:34:20.736Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=795 sumNanos=29999054840 avgNanos=37734660
zil-app                 | 2026-05-06T18:34:20.736Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=795 sumNanos=29992212380 avgNanos=37726053
zil-app                 | 2026-05-06T18:34:25.736Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=111 sumNanos=4355711830 avgNanos=39240647
zil-app                 | 2026-05-06T18:34:25.737Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=111 sumNanos=4355312000 avgNanos=39237045
zil-app                 | 2026-05-06T18:34:25.737Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=375 sumNanos=14462788445 avgNanos=38567435
zil-app                 | 2026-05-06T18:34:25.737Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=375 sumNanos=14461345028 avgNanos=38563586
zil-app                 | 2026-05-06T18:34:25.737Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=787 sumNanos=29904381208 avgNanos=37997943
zil-app                 | 2026-05-06T18:34:25.737Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=787 sumNanos=29897597706 avgNanos=37989323
zil-app                 | 2026-05-06T18:34:30.738Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=115 sumNanos=4613341994 avgNanos=40116017
zil-app                 | 2026-05-06T18:34:30.738Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=115 sumNanos=4612945129 avgNanos=40112566
zil-app                 | 2026-05-06T18:34:30.738Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=368 sumNanos=14433378778 avgNanos=39221137
zil-app                 | 2026-05-06T18:34:30.738Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=368 sumNanos=14431974608 avgNanos=39217322
zil-app                 | 2026-05-06T18:34:30.742Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=788 sumNanos=30061239494 avgNanos=38148781
zil-app                 | 2026-05-06T18:34:30.742Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=788 sumNanos=30054518237 avgNanos=38140251
zil-app                 | 2026-05-06T18:34:35.742Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=web.RentController.getRents count=123 sumNanos=4629476479 avgNanos=37638020
zil-app                 | 2026-05-06T18:34:35.743Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=10s category=db.rent.findAll count=123 sumNanos=4629046694 avgNanos=37634525
zil-app                 | 2026-05-06T18:34:35.743Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=web.RentController.getRents count=376 sumNanos=14485299500 avgNanos=38524732
zil-app                 | 2026-05-06T18:34:35.743Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=30s category=db.rent.findAll count=376 sumNanos=14483890279 avgNanos=38520984
zil-additional-service  | 2026-05-06T18:33:09.355Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.additional.service.CarCacheService     : [car-cache-statistics] Car cache size=1000
zil-additional-service  | 2026-05-06T18:33:09.453Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.stats count=120 sumNanos=123038 avgNanos=1025
zil-additional-service  | 2026-05-06T18:33:09.454Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.stats count=120 sumNanos=5121999586 avgNanos=42683329
zil-additional-service  | 2026-05-06T18:33:09.454Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=120 sumNanos=5119247429 avgNanos=42660395
zil-additional-service  | 2026-05-06T18:33:09.454Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.stats count=335 sumNanos=307240 avgNanos=917
zil-additional-service  | 2026-05-06T18:33:09.454Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.stats count=335 sumNanos=14610174813 avgNanos=43612462
zil-additional-service  | 2026-05-06T18:33:09.455Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=335 sumNanos=14602782287 avgNanos=43590394
